"","EmployeeID","Age","Attrition","BusinessTravel","Department","DistanceFromHome","Education","EducationField","Gender","JobLevel","JobRole","MaritalStatus","MonthlyIncome","NumCompaniesWorked","PercentSalaryHike","StockOptionLevel","TotalWorkingYears","TrainingTimesLastYear","YearsAtCompany","YearsSinceLastPromotion","YearsWithCurrManager","vacations","work_regularity","workLoad","mean_attendance","JobInvolvement","PerformanceRating","EnvironmentSatisfaction","JobSatisfaction","WorkLifeBalance"
"3204",3204,27,"No","Travel_Frequently","Sales",4,3,"Technical Degree","Male",5,"Laboratory Technician","Divorced",21940,1,12,0,6,5,6,0,4,25,"regular","heavily_worked",8.8914406779661,3,3,4,4,3
"3205",3205,37,"No","Travel_Rarely","Research & Development",16,3,"Life Sciences","Male",3,"Manager","Single",33880,3,11,0,4,2,1,0,0,23,"regular","normal",7.56113445378151,4,3,4,4,3
"3206",3206,50,"No","Travel_Rarely","Sales",5,3,"Medical","Male",1,"Laboratory Technician","Married",54730,1,19,1,20,2,20,3,8,25,"regular","severe_workload",9.11021186440678,4,3,4,3,3
"3207",3207,34,"No","Travel_Rarely","Research & Development",18,1,"Medical","Male",1,"Healthcare Representative","Single",27030,1,21,1,9,2,8,7,7,31,"chronic_irregular","normal",6.78204347826087,3,4,4,2,4
"3208",3208,24,"Yes","Travel_Rarely","Research & Development",17,2,"Life Sciences","Female",1,"Healthcare Representative","Single",25010,9,12,0,4,3,2,2,0,33,"regular","normal",7.51381578947368,1,3,1,3,3
"3209",3209,39,"No","Travel_Rarely","Research & Development",12,5,"Medical","Female",1,"Sales Representative","Single",62200,1,14,2,20,2,20,11,10,24,"chronic_irregular","normal",6.67413502109705,3,3,4,3,3
"3210",3210,32,"No","Travel_Rarely","Research & Development",2,3,"Life Sciences","Male",5,"Research Scientist","Single",30380,1,11,0,10,5,10,0,8,29,"regular","normal",7.88008620689655,1,3,4,4,2
"3211",3211,50,"Yes","Travel_Frequently","Research & Development",4,2,"Medical","Male",4,"Sales Representative","Married",44240,3,14,1,18,2,4,1,3,23,"regular","normal",8.18689075630252,2,3,2,3,3
"3212",3212,38,"No","Travel_Rarely","Research & Development",9,4,"Life Sciences","Male",1,"Sales Executive","Single",43120,0,12,1,10,2,9,1,8,33,"irregular","normal",7.19570175438596,2,3,2,4,2
"3213",3213,27,"No","Travel_Rarely","Research & Development",10,3,"Medical","Male",5,"Research Scientist","Married",132450,1,23,1,9,3,9,0,7,29,"chronic_irregular","normal",6.49198275862069,2,4,3,1,3
"3214",3214,32,"No","Travel_Rarely","Sales",1,3,"Medical","Male",2,"Sales Executive","Single",136640,3,14,0,10,6,7,7,7,33,"regular","normal",7.87298245614035,3,3,3,4,3
"3215",3215,47,"No","Travel_Rarely","Research & Development",2,3,"Medical","Female",5,"Sales Executive","Single",50210,2,17,0,20,3,7,1,7,17,"chronic_irregular","normal",6.6966393442623,3,3,4,1,3
"3216",3216,40,"No","Travel_Frequently","Research & Development",3,4,"Medical","Female",3,"Human Resources","Married",51260,5,18,0,20,2,18,1,12,18,"regular","normal",8.61267489711934,3,3,4,1,3
"3217",3217,53,"No","Travel_Rarely","Research & Development",7,1,"Life Sciences","Male",2,"Laboratory Technician","Married",28590,3,18,1,32,2,5,1,3,27,"chronic_irregular","normal",6.80923076923077,3,3,3,3,3
"3218",3218,41,"No","Travel_Rarely","Sales",6,3,"Medical","Male",1,"Sales Executive","Divorced",102390,3,24,3,23,3,21,12,6,23,"regular","normal",7.72445378151261,3,4,2,4,2
"3219",3219,60,"No","Travel_Rarely","Research & Development",8,2,"Life Sciences","Female",5,"Laboratory Technician","Single",53290,8,20,0,10,3,2,2,2,30,"chronic_irregular","normal",6.59168831168831,4,4,1,1,3
"3220",3220,27,"No","Travel_Frequently","Research & Development",29,1,"Life Sciences","Male",2,"Manufacturing Director","Divorced",43250,1,14,0,9,2,9,1,7,33,"regular","normal",7.39833333333333,2,3,4,1,2
"3221",3221,41,"No","Travel_Rarely","Research & Development",3,3,"Medical","Male",1,"Manufacturing Director","Married",72600,1,16,0,22,2,22,2,10,25,"chronic_irregular","normal",6.21991525423729,3,3,4,3,3
"3222",3222,50,"No","Travel_Rarely","Sales",9,3,"Life Sciences","Male",2,"Research Scientist","Married",23220,7,25,1,4,0,2,2,2,28,"regular","normal",7.39892703862661,4,4,4,2,3
"3223",3223,28,"Yes","Travel_Rarely","Sales",2,4,"Life Sciences","Male",3,"Research Scientist","Single",20750,7,18,3,10,0,7,3,7,19,"regular","normal",8.10252066115702,2,3,1,2,3
"3224",3224,36,"No","Non-Travel","Research & Development",10,4,"Technical Degree","Female",2,"Research Scientist","Married",41520,9,19,1,10,3,8,0,5,23,"chronic_irregular","normal",6.01033613445378,3,3,1,1,3
"3225",3225,38,"No","Travel_Rarely","Research & Development",1,3,"Medical","Female",3,"Manager","Single",96190,4,13,1,10,2,1,0,0,21,"regular","severe_workload",9.79183333333333,3,3,3,3,4
"3226",3226,44,"No","Non-Travel","Research & Development",8,2,"Life Sciences","Male",1,"Research Scientist","Single",135030,2,12,0,9,6,5,1,4,29,"chronic_irregular","normal",6.09051724137931,2,3,1,3,3
"3227",3227,47,"No","Travel_Frequently","Research & Development",27,3,"Life Sciences","Male",1,"Research Scientist","Divorced",54410,9,22,1,28,6,22,11,13,17,"regular","normal",8.2819262295082,2,4,4,3,2
"3228",3228,30,"No","Travel_Rarely","Research & Development",8,3,"Life Sciences","Male",2,"Sales Executive","Divorced",52090,7,14,1,10,3,8,7,7,19,"regular","normal",7.52504132231405,3,3,3,4,2
"3229",3229,29,"No","Travel_Rarely","Research & Development",1,2,"Medical","Female",1,"Sales Executive","Single",106730,1,13,3,1,2,1,0,0,20,"chronic_irregular","normal",6.44087136929461,3,3,3,3,3
"3230",3230,42,"Yes","Travel_Frequently","Research & Development",10,1,"Life Sciences","Female",1,"Sales Executive","Divorced",50100,6,21,3,7,3,2,2,2,27,"regular","severe_workload",9.94538461538462,3,4,3,3,3
"3231",3231,43,"No","Travel_Frequently","Research & Development",26,1,"Life Sciences","Male",1,"Laboratory Technician","Married",135490,3,11,2,7,3,2,2,2,32,"irregular","normal",7.09371179039301,3,3,4,4,3
"3232",3232,34,"No","Travel_Rarely","Research & Development",2,5,"Technical Degree","Male",2,"Healthcare Representative","Single",49990,3,12,2,10,2,5,4,3,31,"chronic_irregular","normal",6.40378260869565,4,3,2,3,3
"3233",3233,23,"No","Travel_Rarely","Sales",13,3,"Marketing","Male",5,"Sales Executive","Married",42210,1,11,1,5,4,4,0,2,32,"regular","normal",7.82681222707424,3,3,2,1,4
"3234",3234,39,"No","Travel_Rarely","Sales",2,4,"Marketing","Female",4,"Healthcare Representative","Married",138720,9,12,3,12,3,8,3,6,32,"chronic_irregular","normal",6.30829694323144,2,3,3,2,1
"3235",3235,56,"No","Travel_Rarely","Research & Development",2,4,"Medical","Male",1,"Manager","Married",20420,7,12,0,30,6,10,1,1,19,"irregular","normal",7.11942148760331,3,3,3,4,2
"3236",3236,40,"No","Travel_Rarely","Sales",9,3,"Marketing","Male",2,"Research Scientist","Single",20730,0,14,0,5,3,4,2,3,18,"regular","heavily_worked",8.80481481481482,3,3,4,4,2
"3237",3237,27,"No","Travel_Rarely","Research & Development",10,3,"Life Sciences","Female",1,"Laboratory Technician","Single",29560,8,13,0,9,6,7,0,7,31,"regular","normal",7.49282608695652,3,3,4,1,1
"3238",3238,29,"No","Travel_Rarely","Sales",20,3,"Marketing","Female",2,"Manager","Divorced",29260,1,15,1,2,3,2,2,2,20,"irregular","normal",7.09141078838174,2,3,4,2,3
"3239",3239,53,"No","Travel_Rarely","Research & Development",9,3,"Life Sciences","Female",3,"Laboratory Technician","Single",48090,2,18,0,19,2,2,2,2,25,"chronic_irregular","normal",6.28237288135593,3,3,4,4,3
"3240",3240,35,"No","Non-Travel","Research & Development",5,1,"Medical","Male",1,"Healthcare Representative","Divorced",51630,2,18,2,16,4,1,0,0,30,"irregular","normal",7.12714285714286,3,3,4,1,4
"3241",3241,32,"No","Travel_Frequently","Sales",4,4,"Life Sciences","Male",2,"Sales Executive","Married",188440,1,19,0,10,3,10,4,7,26,"regular","normal",7.78331914893617,1,3,1,4,3
"3242",3242,38,"No","Travel_Rarely","Sales",10,3,"Medical","Male",4,"Laboratory Technician","Married",181720,6,12,2,6,5,1,0,1,16,"regular","severe_workload",10.8989795918367,3,3,4,3,1
"3243",3243,34,"No","Travel_Rarely","Research & Development",20,3,"Medical","Female",3,"Laboratory Technician","Divorced",57440,3,19,1,7,4,0,0,0,24,"chronic_irregular","normal",6.18088607594937,2,3,2,1,3
"3244",3244,52,"No","Travel_Rarely","Sales",21,5,"Technical Degree","Male",3,"Manager","Married",28890,1,11,1,34,2,34,1,16,27,"chronic_irregular","normal",5.9957264957265,3,3,3,1,4
"3245",3245,33,"Yes","Travel_Rarely","Research & Development",1,2,"Medical","Male",3,"Laboratory Technician","Single",28710,1,17,3,10,2,10,7,8,22,"regular","severe_workload",10.0234728033473,3,3,4,4,2
"3246",3246,25,"No","Travel_Rarely","Research & Development",8,3,"Life Sciences","Male",2,"Research Scientist","Single",74840,1,15,0,6,3,6,1,4,18,"regular","normal",7.71,3,3,3,4,2
"3247",3247,45,"No","Travel_Rarely","Sales",2,3,"Life Sciences","Male",3,"Healthcare Representative","Single",60740,0,14,0,9,2,8,3,1,29,"chronic_irregular","normal",5.98935344827586,3,3,2,3,3
"3248",3248,23,"No","Travel_Rarely","Research & Development",23,1,"Life Sciences","Female",2,"Research Scientist","Single",173280,1,17,1,2,2,2,0,2,18,"regular","normal",8.01781893004115,1,3,1,3,3
"3249",3249,47,"Yes","Travel_Frequently","Research & Development",4,3,"Life Sciences","Male",1,"Research Director","Single",27740,4,13,1,8,2,5,1,3,29,"regular","severe_workload",10.0285344827586,3,3,2,3,3
"3250",3250,34,"No","Travel_Rarely","Research & Development",12,3,"Technical Degree","Male",1,"Research Scientist","Single",45050,1,12,0,6,3,6,1,4,21,"regular","normal",7.76691666666667,3,3,4,4,3
"3251",3251,55,"Yes","Travel_Rarely","Human Resources",7,3,"Human Resources","Male",4,"Laboratory Technician","Married",74280,5,12,0,24,2,5,1,4,27,"regular","normal",8.03247863247863,3,3,4,1,3
"3252",3252,36,"No","Non-Travel","Research & Development",7,2,"Life Sciences","Male",5,"Sales Executive","Single",116310,1,18,1,10,2,10,0,9,30,"regular","normal",7.4174025974026,1,3,1,1,3
"3253",3253,52,"No","Non-Travel","Research & Development",1,4,"Life Sciences","Male",5,"Sales Executive","Married",97380,0,18,2,5,2,4,1,2,18,"irregular","normal",7.19728395061728,3,3,4,4,3
"3254",3254,26,"No","Travel_Frequently","Research & Development",2,2,"Life Sciences","Male",1,"Manufacturing Director","Divorced",28350,3,11,1,5,2,2,2,0,33,"irregular","normal",7.1219298245614,3,3,1,4,3
"3255",3255,29,"No","Travel_Rarely","Research & Development",10,2,"Medical","Male",3,"Manufacturing Director","Married",169590,4,14,3,11,5,8,1,1,31,"chronic_irregular","normal",6.2974347826087,3,3,2,3,2
"3256",3256,26,"Yes","Travel_Rarely","Research & Development",15,2,"Life Sciences","Male",2,"Laboratory Technician","Single",26130,6,19,1,6,2,4,1,2,32,"chronic_irregular","normal",6.15764192139738,3,3,4,1,2
"3257",3257,34,"No","Travel_Rarely","Research & Development",14,4,"Technical Degree","Male",2,"Manufacturing Director","Single",61460,2,12,0,10,3,4,1,3,23,"chronic_irregular","normal",6.22273109243697,3,3,2,4,3
"3258",3258,54,"No","Travel_Rarely","Research & Development",18,4,"Medical","Female",2,"Laboratory Technician","Divorced",49630,9,15,1,9,2,5,1,4,32,"regular","heavily_worked",8.90467248908297,3,3,4,1,3
"3259",3259,27,"No","Travel_Frequently","Research & Development",13,2,"Life Sciences","Female",4,"Research Scientist","Married",195370,0,12,0,5,5,4,1,1,26,"chronic_irregular","normal",6.83574468085106,3,3,3,4,3
"3260",3260,37,"No","Travel_Rarely","Sales",2,4,"Technical Degree","Male",2,"Manufacturing Director","Divorced",61720,0,11,0,6,1,5,4,3,20,"regular","severe_workload",9.53199170124481,3,3,4,1,2
"3261",3261,38,"No","Travel_Frequently","Sales",2,4,"Life Sciences","Female",2,"Research Scientist","Single",23680,6,11,1,17,3,15,4,12,24,"regular","severe_workload",10.8009282700422,3,3,1,1,3
"3262",3262,34,"No","Travel_Rarely","Sales",2,3,"Marketing","Male",1,"Sales Representative","Single",103120,1,12,0,6,2,6,1,3,20,"chronic_irregular","normal",6.85514522821577,3,3,NA,1,3
"3263",3263,35,"No","Travel_Rarely","Research & Development",5,4,"Medical","Male",3,"Manager","Married",16750,1,16,0,3,6,3,0,2,26,"regular","normal",7.7843829787234,2,3,1,4,2
"3264",3264,30,"No","Travel_Rarely","Research & Development",20,3,"Medical","Male",1,"Laboratory Technician","Married",25230,3,13,1,7,2,2,0,2,22,"irregular","normal",7.16029288702929,3,3,4,3,3
"3265",3265,40,"No","Travel_Frequently","Research & Development",10,4,"Medical","Male",2,"Manufacturing Director","Married",65670,1,13,1,8,3,8,3,7,27,"chronic_irregular","normal",6.36076923076923,4,3,3,2,3
"3266",3266,34,"No","Travel_Rarely","Research & Development",10,3,"Life Sciences","Male",3,"Healthcare Representative","Married",47390,5,24,2,6,2,3,1,2,29,"regular","normal",7.91400862068966,3,4,3,1,3
"3267",3267,42,"No","Travel_Frequently","Research & Development",9,4,"Medical","Male",1,"Manufacturing Director","Divorced",92080,1,15,1,24,2,24,14,9,29,"regular","normal",7.80344827586207,4,3,2,4,2
"3268",3268,23,"Yes","Travel_Rarely","Sales",2,3,"Medical","Female",4,"Manufacturing Director","Married",45590,1,18,1,1,2,0,0,0,17,"regular","normal",7.98340163934426,2,3,3,1,3
"3269",3269,24,"No","Non-Travel","Sales",1,5,"Marketing","Female",1,"Manufacturing Director","Divorced",81890,1,14,1,1,3,1,0,0,23,"chronic_irregular","normal",6.81357142857143,3,3,3,2,3
"3270",3270,52,"No","Travel_Rarely","Research & Development",29,3,"Life Sciences","Male",2,"Manufacturing Director","Married",29420,8,11,1,9,1,5,1,4,26,"chronic_irregular","normal",6.10970212765957,2,3,4,3,3
"3271",3271,50,"No","Travel_Rarely","Research & Development",8,4,"Life Sciences","Male",2,"Sales Executive","Married",49410,5,11,1,30,3,4,0,3,32,"chronic_irregular","normal",6.42192139737991,1,3,3,3,3
"3272",3272,29,"Yes","Travel_Rarely","Sales",2,4,"Marketing","Female",4,"Research Scientist","Married",106500,1,13,2,1,2,1,0,0,27,"regular","severe_workload",10.6684615384615,4,3,2,1,3
"3273",3273,33,"No","Travel_Rarely","Research & Development",3,4,"Life Sciences","Male",4,"Manufacturing Director","Married",59020,0,12,1,14,2,13,3,7,30,"irregular","normal",7.0447619047619,3,3,3,3,4
"3274",3274,33,"Yes","Travel_Rarely","Research & Development",23,5,"Life Sciences","Male",1,"Human Resources","Single",86390,5,16,2,6,3,3,0,2,18,"regular","normal",7.96333333333333,2,3,1,1,3
"3275",3275,47,"No","Travel_Rarely","Research & Development",6,4,"Other","Male",2,"Manager","Married",63470,1,14,0,26,2,26,3,0,23,"regular","severe_workload",9.54378151260504,4,3,3,4,2
"3276",3276,36,"No","Travel_Rarely","Sales",6,3,"Medical","Female",2,"Sales Executive","Married",42000,0,22,0,10,3,9,0,5,22,"regular","normal",7.68585774058577,3,4,3,2,3
"3277",3277,29,"No","Travel_Rarely","Research & Development",10,3,"Other","Male",1,"Research Scientist","Married",34520,1,11,0,10,3,10,0,7,31,"regular","normal",7.68321739130435,2,3,3,3,3
"3278",3278,58,"Yes","Travel_Rarely","Research & Development",24,3,"Other","Female",2,"Research Scientist","Single",43170,7,17,0,40,2,31,13,8,29,"regular","heavily_worked",8.92620689655172,3,3,4,2,3
"3279",3279,35,"No","Travel_Rarely","Sales",10,4,"Marketing","Female",1,"Research Scientist","Single",26320,3,13,3,7,3,2,2,2,32,"regular","normal",7.79213973799127,4,3,4,3,3
"3280",3280,42,"No","Travel_Rarely","Sales",15,1,"Marketing","Male",2,"Laboratory Technician","Married",46680,9,18,2,8,2,4,0,2,21,"regular","severe_workload",10.508875,3,3,4,4,3
"3281",3281,28,"Yes","Travel_Rarely","Research & Development",19,4,"Medical","Female",2,"Sales Executive","Single",32040,6,16,1,5,4,2,2,1,20,"chronic_irregular","normal",6.24966804979253,2,3,3,3,2
"3282",3282,36,"No","Travel_Rarely","Research & Development",2,3,"Life Sciences","Male",2,"Healthcare Representative","Married",27200,4,14,1,8,3,5,0,4,17,"chronic_irregular","normal",6.59077868852459,3,3,3,2,3
"3283",3283,32,"No","Travel_Rarely","Research & Development",3,1,"Medical","Male",2,"Manufacturing Director","Married",171810,1,14,0,14,2,14,6,8,25,"regular","normal",7.99618644067797,2,3,3,3,3
"3284",3284,40,"No","Travel_Frequently","Sales",9,3,"Marketing","Male",3,"Manufacturing Director","Single",22380,6,14,0,10,3,1,0,0,24,"irregular","normal",6.90472573839662,3,3,1,3,3
"3285",3285,30,"No","Travel_Rarely","Research & Development",7,3,"Technical Degree","Male",2,"Research Director","Single",14830,5,13,0,12,3,0,0,0,22,"regular","severe_workload",9.37046025104602,3,3,3,4,2
"3286",3286,45,"No","Travel_Rarely","Research & Development",10,4,"Life Sciences","Male",1,"Research Director","Single",56050,1,12,2,1,2,1,0,0,20,"chronic_irregular","normal",6.59917012448133,3,3,2,3,3
"3287",3287,42,"No","Travel_Rarely","Research & Development",20,2,"Medical","Male",2,"Sales Representative","Married",72950,1,15,0,10,3,9,7,8,27,"regular","normal",7.61388888888889,3,3,2,2,2
"3288",3288,38,"No","Travel_Frequently","Sales",4,3,"Medical","Male",2,"Research Scientist","Divorced",23060,2,19,1,13,5,4,1,2,23,"regular","normal",7.58373949579832,3,3,1,1,2
"3289",3289,34,"No","Travel_Frequently","Research & Development",7,4,"Life Sciences","Male",3,"Laboratory Technician","Single",23480,1,14,1,6,3,5,1,3,19,"chronic_irregular","normal",6.8999173553719,3,3,3,4,3
"3290",3290,49,"Yes","Travel_Rarely","Sales",7,2,"Life Sciences","Female",2,"Healthcare Representative","Married",89980,1,14,2,9,2,9,7,7,33,"chronic_irregular","normal",6.2853947368421,4,3,3,4,4
"3291",3291,55,"Yes","Travel_Rarely","Human Resources",16,3,"Technical Degree","Male",4,"Manufacturing Director","Single",43190,4,11,0,12,3,9,7,3,34,"chronic_irregular","normal",6.37797356828194,4,3,3,4,2
"3292",3292,43,"No","Travel_Rarely","Research & Development",25,2,"Medical","Male",2,"Healthcare Representative","Married",61320,6,13,0,22,3,4,1,0,18,"regular","normal",7.29794238683128,2,3,2,1,3
"3293",3293,27,"No","Travel_Rarely","Sales",2,4,"Medical","Male",2,"Manager","Divorced",33460,1,21,1,9,2,9,0,8,29,"regular","severe_workload",10.485,2,4,3,4,3
"3294",3294,35,"No","Travel_Rarely","Research & Development",1,3,"Medical","Male",1,"Research Director","Single",108550,3,13,1,17,2,8,1,6,30,"irregular","normal",7.00805194805195,3,3,3,3,4
"3295",3295,28,"No","Travel_Rarely","Sales",1,2,"Technical Degree","Female",1,"Sales Executive","Married",22310,1,12,0,8,3,8,7,5,30,"regular","severe_workload",9.89904761904762,2,3,2,2,3
"3296",3296,34,"No","Travel_Rarely","Sales",2,5,"Life Sciences","Male",4,"Research Scientist","Married",23230,0,17,0,4,2,3,0,2,29,"irregular","normal",6.87758620689655,3,3,3,NA,1
"3297",3297,26,"Yes","Travel_Frequently","Research & Development",22,4,"Other","Female",1,"Sales Executive","Married",20240,1,23,0,8,2,8,1,7,30,"regular","normal",8.02445887445887,3,4,3,3,3
"3298",3298,27,"No","Non-Travel","Sales",1,3,"Technical Degree","Female",1,"Sales Executive","Married",27130,1,11,0,0,2,0,0,0,29,"regular","normal",7.2998275862069,3,3,4,4,2
"3299",3299,51,"No","Travel_Rarely","Sales",16,3,"Medical","Male",3,"Research Scientist","Married",94390,2,15,3,29,0,20,4,17,24,"chronic_irregular","normal",6.11012658227848,3,3,1,3,2
"3300",3300,44,"No","Travel_Rarely","Sales",24,5,"Medical","Female",1,"Sales Executive","Single",25660,9,11,1,10,3,5,2,3,26,"chronic_irregular","normal",6.28825531914894,3,3,4,2,2
"3301",3301,25,"No","Travel_Rarely","Research & Development",17,3,"Medical","Male",1,"Laboratory Technician","Single",199260,7,11,3,6,5,4,0,1,24,"chronic_irregular","normal",6.39877637130802,4,3,1,1,2
"3302",3302,33,"No","Travel_Rarely","Research & Development",8,4,"Life Sciences","Male",3,"Laboratory Technician","Divorced",24510,1,13,1,9,3,9,0,8,26,"chronic_irregular","normal",5.99229787234043,2,3,1,1,3
