"","EmployeeID","Age","Attrition","BusinessTravel","Department","DistanceFromHome","Education","EducationField","Gender","JobLevel","JobRole","MaritalStatus","MonthlyIncome","NumCompaniesWorked","PercentSalaryHike","StockOptionLevel","TotalWorkingYears","TrainingTimesLastYear","YearsAtCompany","YearsSinceLastPromotion","YearsWithCurrManager","vacations","mean_attendance","work_regularity","workLoad","EnvironmentSatisfaction","JobSatisfaction","WorkLifeBalance","JobInvolvement","PerformanceRating"
"3582","3582",49,"0","Travel_Rarely","Sales",14,"4","Life Sciences","Male","2","Research Scientist","Married",62300,3,14,"0",23,2,1,0,0,19,6.68395652173913,"1","0","1","3","4","2","3"
"3583","3583",36,"0","Travel_Frequently","Sales",5,"2","Marketing","Female","1","Laboratory Technician","Married",47170,2,19,"1",12,3,11,0,7,20,6.05768558951965,"2","0","3","2","2","3","3"
"3584","3584",48,"0","Travel_Rarely","Research & Development",1,"4","Life Sciences","Female","2","Laboratory Technician","Single",132370,6,13,"1",7,2,1,0,0,18,6.08393939393939,"2","0","4","2","2","4","3"
"3585","3585",27,"0","Travel_Rarely","Research & Development",6,"4","Life Sciences","Male","2","Laboratory Technician","Divorced",37550,2,19,"0",5,2,5,0,3,10,7.98799163179916,"0","0","1","3","3","3","3"
"3586","3586",29,"0","Travel_Rarely","Sales",17,"4","Medical","Male","1","Laboratory Technician","Divorced",65820,2,19,"1",6,3,6,1,0,15,8.76717948717949,"0","2","3","4","3","3","3"
"3587","3587",48,"0","Travel_Rarely","Sales",1,"1","Marketing","Male","2","Manufacturing Director","Single",74060,7,14,"2",25,2,1,0,0,6,6.17131687242798,"2","0","4","4","4","3","3"
"3588","3588",29,"0","Travel_Rarely","Research & Development",3,"3","Technical Degree","Female","2","Healthcare Representative","Divorced",48050,4,16,"1",9,2,7,1,7,10,6.87112970711297,"1","0","4","4","2","3","3"
"3589","3589",34,"0","Travel_Rarely","Sales",9,"4","Medical","Female","2","Laboratory Technician","Married",27410,1,15,"1",2,3,1,0,0,12,6.00168776371308,"2","0","3","3","2","3","3"
"3590","3590",44,"0","Travel_Rarely","Research & Development",4,"3","Life Sciences","Female","1","Laboratory Technician","Married",42620,8,18,"0",26,2,22,3,10,21,7.01793859649123,"1","0","2","2","3","3","3"
"3591","3591",33,"0","Travel_Rarely","Research & Development",8,"2","Life Sciences","Female","2","Research Scientist","Divorced",161840,1,13,"1",10,2,9,0,8,7,10.9747520661157,"0","2","4","3","3","4","3"
"3592","3592",19,"0","Travel_Rarely","Sales",2,"4","Marketing","Male","3","Laboratory Technician","Single",115570,2,22,"0",1,0,1,0,1,10,10.7724686192469,"0","2","2","4","3","3","4"
"3593","3593",23,"0","Travel_Rarely","Sales",2,"3","Medical","Male","3","Laboratory Technician","Married",18780,2,13,"1",1,2,1,0,1,8,7.48087136929461,"0","0","4","3","3","3","3"
"3594","3594",25,"1","Travel_Frequently","Research & Development",1,"1","Life Sciences","Male","1","Manufacturing Director","Single",109320,2,11,"1",1,3,1,1,0,4,9.21636734693878,"0","2","3","4","3","3","3"
"3595","3595",26,"0","Travel_Rarely","Human Resources",9,"3","Life Sciences","Male","2","Research Scientist","Single",68110,2,11,"1",8,4,8,2,2,13,8.70131355932203,"0","2","3","4","2","3","3"
"3596","3596",45,"1","Travel_Rarely","Human Resources",12,"3","Human Resources","Male","2","Laboratory Technician","Single",43060,3,11,"2",26,3,24,1,11,17,9.92112068965517,"0","2","1","2","3","3","3"
"3597","3597",55,"0","Non-Travel","Research & Development",27,"3","Life Sciences","Female","2","Manager","Divorced",48590,2,24,"1",34,3,33,15,0,13,9.58597457627119,"0","2","4","2","3","4","4"
"3598","3598",21,"1","Travel_Frequently","Research & Development",20,"2","Medical","Female","4","Research Scientist","Single",53370,2,14,"1",2,2,2,2,2,9,7.5745,"0","0","1","3","1","3","3"
"3599","3599",46,"0","Travel_Rarely","Research & Development",1,"4","Life Sciences","Male","1","Manufacturing Director","Married",23400,3,13,"1",26,2,11,0,8,18,6.89108225108225,"1","0","4","2","3","1","3"
"3600","3600",34,"0","Travel_Rarely","Sales",13,"4","Medical","Male","3","Sales Representative","Single",74910,1,14,"1",4,3,3,0,2,7,8.90342975206612,"0","2","3","1","3","2","3"
"3601","3601",51,"0","Travel_Frequently","Research & Development",14,"3","Life Sciences","Male","2","Research Director","Divorced",105270,5,14,"0",31,3,29,11,10,13,11.0170338983051,"0","2","4","2","2","3","3"
"3602","3602",59,"0","Travel_Rarely","Research & Development",4,"2","Life Sciences","Male","2","Research Scientist","Single",165950,7,21,"1",25,2,9,5,4,10,6.61133891213389,"2","0","4","4","2","3","4"
"3603","3603",34,"0","Travel_Frequently","Sales",14,"4","Medical","Female","3","Research Scientist","Divorced",88340,5,13,"1",15,1,11,5,10,12,6.78451476793249,"1","0","3","2","4","3","3"
"3604","3604",28,"0","Travel_Frequently","Research & Development",2,"3","Other","Female","1","Manager","Single",55770,1,19,"0",5,3,4,0,2,16,10.4113733905579,"0","2","4","3","2","3","3"
"3605","3605",44,"0","Travel_Rarely","Research & Development",3,"4","Life Sciences","Male","2","Research Scientist","Divorced",47070,2,17,"0",26,4,25,14,13,16,7.80017167381974,"0","0","3","1","2","1","3"
"3606","3606",34,"0","Travel_Frequently","Sales",1,"3","Life Sciences","Male","2","Sales Executive","Married",24000,5,18,"1",14,3,10,1,8,4,7.50318367346939,"0","0","3","2","4","3","3"
"3607","3607",35,"0","Travel_Rarely","Research & Development",9,"3","Life Sciences","Male","4","Healthcare Representative","Married",98240,1,19,"0",4,2,3,2,2,16,10.4860515021459,"0","2","3","3","3","3","3"
"3608","3608",42,"0","Travel_Rarely","Research & Development",23,"4","Life Sciences","Female","1","Manager","Married",64470,7,13,"0",18,3,1,0,0,18,9.39363636363636,"0","2","2","2","3","3","3"
"3609","3609",43,"0","Travel_Rarely","Research & Development",7,"2","Medical","Female","1","Laboratory Technician","Single",195020,4,18,"2",23,3,21,15,17,18,6.40069264069264,"2","0","4","4","4","4","3"
"3610","3610",36,"0","Travel_Rarely","Research & Development",2,"4","Medical","Male","1","Healthcare Representative","Single",27250,10,21,"1",18,4,16,5,12,14,10.6071063829787,"0","2","3","2","3","2","4"
"3611","3611",44,"1","Travel_Rarely","Research & Development",21,"4","Life Sciences","Female","2","Laboratory Technician","Married",62720,2,19,"1",10,3,10,0,5,15,6.00123931623932,"2","0","1","4","3","3","3"
"3612","3612",28,"0","Travel_Frequently","Research & Development",2,"3","Life Sciences","Female","2","Sales Representative","Married",21270,2,14,"0",2,3,2,2,2,12,9.69354430379747,"0","2","4","4","3","3","3"
"3613","3613",51,"0","Travel_Frequently","Sales",21,"4","Medical","Male","2","Research Scientist","Single",182000,1,17,"0",8,3,7,7,7,21,6.9884649122807,"1","0","2","3","2","3","3"
"3614","3614",30,"0","Non-Travel","Research & Development",2,"4","Other","Male","1","Research Scientist","Single",20960,8,11,"3",10,2,8,1,7,15,9.52346153846154,"0","2","3","3","3","3","3"
"3615","3615",29,"1","Travel_Rarely","Research & Development",29,"4","Technical Degree","Female","1","Sales Representative","Divorced",28860,4,13,"0",10,4,7,7,7,8,8.41526970954357,"0","1","2","3","3","3","3"
"3616","3616",28,"0","Travel_Rarely","Sales",1,"4","Life Sciences","Female","2","Sales Representative","Single",20330,3,15,"1",5,5,3,1,2,12,6.85345991561181,"1","0","4","1","2","3","3"
"3617","3617",25,"0","Travel_Rarely","Research & Development",18,"2","Life Sciences","Male","1","Research Scientist","Single",36220,2,25,"0",2,0,2,2,1,12,8.02329113924051,"0","0","4","2","2","3","4"
"3618","3618",32,"0","Travel_Rarely","Research & Development",10,"4","Other","Female","1","Sales Executive","Married",42330,2,11,"0",10,5,10,0,8,22,6.81044052863436,"1","0","3","4","4","3","3"
"3619","3619",45,"0","Travel_Frequently","Research & Development",19,"3","Medical","Male","3","Laboratory Technician","Single",36810,4,17,"1",22,2,0,0,0,13,6.00555084745763,"2","0","2","2","3","3","3"
"3620","3620",39,"0","Travel_Rarely","Sales",29,"1","Marketing","Female","1","Laboratory Technician","Divorced",54600,7,13,"2",21,3,19,15,2,19,8.40921739130435,"0","0","3","2","3","3","3"
"3621","3621",58,"0","Travel_Rarely","Research & Development",27,"3","Other","Male","2","Laboratory Technician","Divorced",21870,2,18,"1",2,1,2,2,2,22,5.99643171806167,"2","0","1","3","3","1","3"
"3622","3622",32,"1","Travel_Rarely","Research & Development",5,"3","Technical Degree","Female","1","Sales Executive","Married",96020,2,13,"1",10,3,10,1,1,14,6.46914893617021,"2","0","4","3","3","3","3"
"3623","3623",39,"1","Travel_Rarely","Research & Development",18,"2","Life Sciences","Male","2","Laboratory Technician","Single",28360,1,20,"0",6,3,5,0,3,7,7.70867768595041,"0","0","3","1","3","2","4"
"3624","3624",30,"0","Travel_Rarely","Sales",9,"1","Marketing","Male","4","Research Director","Married",40890,1,18,"0",10,2,9,6,7,17,6.20418103448276,"2","0","1","4","3","4","3"
"3625","3625",36,"0","Travel_Rarely","Sales",1,"3","Marketing","Male","2","Sales Executive","Married",166270,4,12,"0",10,5,7,1,7,15,6.69401709401709,"1","0","4","3","3","2","3"
"3626","3626",46,"0","Travel_Rarely","Sales",4,"3","Medical","Male","1","Research Scientist","Single",26190,7,12,"1",10,3,7,5,7,11,7.70067226890756,"0","0","4","1","4","2","3"
"3627","3627",28,"0","Non-Travel","Research & Development",1,"3","Medical","Male","5","Sales Executive","Married",56790,1,13,"0",10,2,9,7,5,12,8.00362869198312,"0","0","3","4","3","2","3"
"3628","3628",50,"0","Travel_Rarely","Research & Development",20,"2","Medical","Female","5","Laboratory Technician","Married",154020,5,21,"0",25,3,3,1,2,2,10.3891497975708,"0","2","4","1","3","2","4"
"3629","3629",40,"1","Travel_Rarely","Sales",8,"1","Other","Male","1","Laboratory Technician","Single",59850,3,13,"3",9,1,5,1,0,16,9.79175965665236,"0","2","4","2","3","2","3"
"3630","3630",52,"1","Travel_Rarely","Research & Development",3,"2","Technical Degree","Male","3","Laboratory Technician","Single",25790,10,19,"1",10,1,8,7,7,16,10.0457510729614,"0","2","2","2","2","3","3"
"3631","3631",30,"0","Travel_Rarely","Research & Development",6,"4","Medical","Female","1","Sales Executive","Married",30410,2,11,"1",9,2,9,0,8,14,10.3659574468085,"0","2","2","1","3","2","3"
"3632","3632",39,"0","Travel_Rarely","Research & Development",26,"1","Medical","Male","2","Healthcare Representative","Single",34470,1,14,"0",9,5,8,1,7,23,5.9829203539823,"2","0","1","3","3","3","3"
"3633","3633",31,"0","Non-Travel","Research & Development",1,"2","Medical","Male","1","Sales Executive","Divorced",195130,2,12,"1",10,1,10,9,6,18,10.1143722943723,"0","2","4","3","2","2","3"
"3634","3634",41,"0","Non-Travel","Sales",6,"3","Life Sciences","Female","1","Research Director","Single",27730,2,11,"0",19,3,19,11,9,4,7.79661224489796,"0","0","3","2","3","3","3"
"3635","3635",31,"1","Travel_Frequently","Research & Development",3,"1","Life Sciences","Male","1","Sales Executive","Single",71040,2,14,"1",3,3,3,2,2,19,9.07647826086957,"0","2","4","2","4","3","3"
"3636","3636",44,"1","Travel_Rarely","Sales",5,"3","Life Sciences","Male","1","Laboratory Technician","Married",63220,5,11,"1",10,2,3,1,2,17,6.02573275862069,"2","0","1","1","4","3","3"
"3637","3637",42,"0","Non-Travel","Research & Development",4,"3","Life Sciences","Male","2","Laboratory Technician","Married",20830,1,12,"2",21,3,20,2,10,14,9.69663829787234,"0","2","3","3","2","2","3"
"3638","3638",55,"0","Travel_Rarely","Sales",11,"3","Technical Degree","Male","2","Manufacturing Director","Married",83810,5,15,"1",23,3,19,9,11,11,6.59214285714286,"2","0","4","3","3","3","3"
"3639","3639",56,"0","Travel_Rarely","Sales",3,"2","Medical","Female","3","Manufacturing Director","Single",26910,7,16,"1",36,6,7,7,7,20,7.95410480349345,"0","0","4","2","3","3","3"
"3640","3640",40,"0","Non-Travel","Research & Development",1,"1","Life Sciences","Male","1","Laboratory Technician","Divorced",42860,10,15,"0",6,6,4,0,0,11,7.24289915966387,"1","0","3","3","3","3","3"
"3641","3641",34,"0","Travel_Rarely","Research & Development",3,"2","Technical Degree","Male","2","Research Director","Divorced",26590,1,24,"3",10,2,9,1,6,17,7.40745689655172,"0","0","4","4","2","3","4"
"3642","3642",40,"0","Travel_Rarely","Sales",4,"3","Medical","Male","2","Sales Executive","Single",94340,2,13,"1",9,3,9,8,8,18,6.0108658008658,"2","0","3","4","3","2","3"
"3643","3643",41,"0","Travel_Frequently","Sales",1,"4","Other","Female","2","Healthcare Representative","Divorced",55610,1,11,"0",10,2,9,1,7,8,7.69307053941909,"0","0","3","1","3","2","3"
"3644","3644",35,"0","Travel_Frequently","Sales",1,"2","Technical Degree","Male","2","Manager","Single",66460,2,13,"1",9,2,9,1,1,3,9.53674796747968,"0","2","3","3","3","2","3"
"3645","3645",51,"0","Travel_Rarely","Sales",18,"2","Life Sciences","Male","4","Manufacturing Director","Divorced",77250,2,13,"1",33,2,33,0,10,3,9.52028455284553,"0","2","3","2","3","3","3"
"3646","3646",38,"0","Travel_Rarely","Sales",2,"4","Life Sciences","Female","1","Research Scientist","Divorced",107250,4,18,"0",11,5,7,1,7,5,6.60245901639344,"2","0","2","1","3","2","3"
"3647","3647",34,"0","Travel_Rarely","Sales",4,"3","Life Sciences","Male","2","Research Scientist","Single",88470,2,16,"0",10,3,10,9,6,21,7.22065789473684,"1","0","3","1","4","4","3"
"3648","3648",25,"0","Travel_Rarely","Research & Development",6,"2","Medical","Female","4","Research Scientist","Married",20450,4,19,"0",7,3,3,1,2,6,6.35950617283951,"2","0","4","4","2","3","3"
"3649","3649",58,"1","Travel_Rarely","Sales",1,"4","Technical Degree","Male","2","Sales Executive","Married",10090,8,13,"2",31,3,10,5,9,14,8.51451063829787,"0","1","3","1","2","4","3"
"3650","3650",40,"0","Travel_Rarely","Research & Development",14,"4","Medical","Female","1","Research Scientist","Married",33480,4,22,"0",7,2,4,0,3,8,6.07095435684647,"2","0","2","2","3","1","4"
"3651","3651",36,"0","Travel_Frequently","Sales",16,"2","Life Sciences","Male","1","Research Scientist","Married",12810,3,11,"0",17,2,15,6,13,22,6.12559471365639,"2","0","1","1","2","3","3"
"3652","3652",48,"0","Travel_Rarely","Research & Development",2,"1","Life Sciences","Male","2","Research Scientist","Single",28190,2,20,"0",11,2,10,0,8,18,7.61632034632035,"0","0","4","4","3","2","4"
"3653","3653",27,"0","Travel_Rarely","Research & Development",2,"3","Life Sciences","Female","2","Laboratory Technician","Married",48510,9,18,"0",5,2,1,0,0,15,7.08957264957265,"1","0","3","4","3","3","3"
"3654","3654",51,"0","Travel_Rarely","Research & Development",4,"1","Medical","Female","3","Manufacturing Director","Single",40280,4,14,"0",29,3,5,0,3,10,7.49246861924686,"0","0","4","2","2","3","3"
"3656","3656",35,"0","Travel_Rarely","Research & Development",1,"4","Other","Female","2","Research Director","Married",81200,1,13,"0",10,2,9,0,0,6,7.24432098765432,"1","0","4","4","3","2","3"
"3657","3657",27,"0","Travel_Frequently","Research & Development",26,"4","Medical","Female","1","Research Director","Single",46470,4,17,"0",8,3,6,0,0,10,7.42514644351464,"0","0","4","4","3","4","3"
"3658","3658",55,"1","Travel_Rarely","Research & Development",19,"3","Technical Degree","Male","1","Human Resources","Single",46800,7,14,"3",24,0,19,3,8,10,8.66715481171548,"0","2","1","3","2","4","3"
"3659","3659",56,"0","Travel_Rarely","Research & Development",24,"4","Life Sciences","Male","2","Laboratory Technician","Married",32210,5,15,"2",33,2,19,15,9,17,10.3904310344828,"0","2","4","2","3","3","3"
"3660","3660",34,"0","Non-Travel","Sales",1,"2","Life Sciences","Male","2","Research Scientist","Divorced",86210,2,17,"1",5,1,5,0,0,17,6.37801724137931,"2","0","1","3","3","3","3"
"3661","3661",40,"0","Travel_Rarely","Research & Development",3,"3","Life Sciences","Male","2","Sales Executive","Divorced",45770,6,11,"1",15,3,12,11,8,16,6.52712446351931,"2","0","2","3","3","2","3"
"3662","3662",34,"0","Travel_Rarely","Research & Development",5,"3","Life Sciences","Male","1","Research Scientist","Married",45530,5,18,"1",10,2,8,7,7,11,7.17668067226891,"1","0","2","3","3","4","3"
"3663","3663",31,"1","Travel_Frequently","Research & Development",2,"2","Medical","Female","2","Manufacturing Director","Single",53960,8,17,"1",3,2,1,0,0,6,7.71057613168724,"0","0","3","4","4","1","3"
"3664","3664",35,"1","Travel_Frequently","Research & Development",1,"2","Medical","Male","1","Manufacturing Director","Married",67960,1,13,"0",5,2,4,3,2,7,9.07669421487603,"0","2","4","3","2","3","3"
"3665","3665",38,"0","Travel_Frequently","Research & Development",7,"3","Medical","Female","2","Sales Representative","Divorced",76250,2,15,"0",4,2,4,0,3,10,6.44569037656904,"2","0","4","3","3","2","3"
"3666","3666",34,"0","Travel_Rarely","Research & Development",10,"4","Other","Female","2","Laboratory Technician","Single",74120,2,24,"0",14,4,14,4,11,11,7.8977731092437,"0","0","3","4","4","3","4"
"3667","3667",28,"0","Travel_Rarely","Research & Development",2,"3","Life Sciences","Female","2","Healthcare Representative","Married",111590,2,12,"0",5,2,5,0,4,23,6.68358407079646,"1","0","3","1","3","3","3"
"3668","3668",31,"1","Travel_Rarely","Research & Development",15,"2","Life Sciences","Male","2","Sales Executive","Married",49600,2,15,"0",10,3,10,6,7,1,10.9034677419355,"0","2","4","3","2","2","3"
"3669","3669",39,"0","Travel_Rarely","Research & Development",17,"4","Technical Degree","Female","2","Healthcare Representative","Married",104750,4,11,"1",8,3,5,1,4,16,10.2872532188841,"0","2","1","4","4","3","3"
"3670","3670",51,"0","Travel_Frequently","Research & Development",20,"3","Medical","Male","2","Sales Executive","Married",148140,3,11,"1",14,2,4,3,2,22,7.07374449339207,"1","0","2","2","3","2","3"
"3671","3671",41,"0","Travel_Frequently","Research & Development",1,"3","Life Sciences","Male","4","Sales Executive","Divorced",191410,4,12,"1",12,2,6,3,3,1,10.6889516129032,"0","2","4","4","2","3","3"
"3672","3672",37,"0","Travel_Rarely","Research & Development",2,"2","Medical","Female","1","Healthcare Representative","Married",54050,8,15,"0",8,3,6,1,3,8,10.3993360995851,"0","2","3","3","3","4","3"
"3673","3673",33,"0","Travel_Frequently","Research & Development",2,"3","Medical","Female","1","Sales Executive","Married",87930,7,17,"0",8,2,5,1,2,20,7.78366812227074,"0","0","2","4","4","3","3"
"3674","3674",32,"0","Travel_Rarely","Research & Development",1,"4","Medical","Male","5","Research Director","Married",191890,1,12,"1",4,3,3,1,2,2,10.3833198380567,"0","2","3","2","2","3","3"
"3675","3675",39,"0","Non-Travel","Research & Development",29,"2","Life Sciences","Male","2","Sales Executive","Married",38750,4,15,"0",13,3,6,0,5,20,6.58576419213974,"2","0","3","3","3","3","3"
"3676","3676",25,"0","Travel_Rarely","Research & Development",7,"4","Life Sciences","Male","1","Sales Executive","Married",22160,3,13,"3",6,2,3,1,2,9,7.19404166666667,"1","0","1","3","2","2","3"
